Alkon hinnasto 19.11.2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom.! Hinnastojärjestyskoodilla saat tuoteryhmät takaisin hinnaston järjestykseen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Uutuus;Hinnastojärjestyskoodi;Tyyppi;Alatyyppi;Erityisryhmä;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Etikettimerkintöjä;Huomautus;Rypäleet;Luonnehdinta;Pakkaustyyppi;Suljentatyyppi;Alkoholi-%;Hapot g/l;Sokeri g/l;Kantavierrep-%;Väri EBC;Katkerot EBU;Energia kcal/100 ml;Valikoima;EAN
922403;Freixenet Italian Rosé 2020;Freixenet / C.S S.A.C. Soave Italy;0,75 l;12.98;17.17;;120;roseeviinit;Kuiva;vegaaninen;;Italia;Veneto;2020;IGT Veneto;;Corvina, ;Kuiva, keskihapokas, persikkainen, punamarjainen, hennon yrttinen;pullo;luonnonkorkki;11.5;5.0;3;;;;70.0;vakiovalikoima;8410036808396
918093;Freixenet Italian Rosé 2022;Freixenet;0,187 l;3.98;20.75;;120;roseeviinit;Kuiva;vegaaninen;;Italia;Veneto;2022;IGT Veneto;;Corvina, ;Kuiva, hapokas, sitruksinen, metsämarjainen, vadelmainen;pullo;metallinen kierrekapseli;11.5;5.9;3;;;;70.0;tilausvalikoima;8410036809843
462547;Gorgo Bardolino Chiaretto Biologico 2022;Gorgo di Roberta Bricolo;0,75 l;13.70;18.13;;120;roseeviinit;Kuiva;;;Italia;Veneto;2022;DOC Bardolino Chiaretto;;Corvina, Molinara, Rondinella, ;Kuiva, hapokas, sitruksinen, vadelmainen, valkopersikkainen, kevyen mansikkainen, hennon yrttinen, kukkainen;pullo;metallinen kierrekapseli;12.5;5.9;5;;;;70.0;vakiovalikoima;8028553000072
902048;Il Monte Caro Carosé 2021;Il Monte Caro;0,75 l;26.99;35.99;uutuus;120;roseeviinit;Kuiva;;;Italia;Veneto;2021;IGT Rosato Veronese;Sisältää sakkaa;Corvina, Croatina, ;Kuiva, hapokas, kirsikkainen, punaherukkainen, mineraalinen;pullo;luonnonkorkki;11.5;6.6;1;;;;70.0;tilausvalikoima;6430081110734
944852;Keya Bardolino Chiaretto Classico 2021;Guerrieri Rizzardi;0,75 l;17.98;23.97;;120;roseeviinit;Kuiva;;;Italia;Veneto;2021;DOC Bardolino Chiaretto;;Corvina, Corvinone, Merlot, Sangiovese, ;Kuiva, keskihapokas, kukkainen, hedelmäinen, sitruksinen;pullo;luonnonkorkki;13.0;5.3;4;;;;80.0;tilausvalikoima;8007443000118
428927;Opera Roses Chiaretto 2019;Opera Roses di Bertola Vincenzo e Freddi Edoardo;0,75 l;9.99;13.19;;120;roseeviinit;Kuiva;luomu;;Italia;Veneto;2019;DOC Riviera Del Garda Classico;;Barbera, Syrah, ;Kuiva, keskihapokas, kypsän aprikoosinen, veriappelsiininen, kevyen metsämarjainen, hennon limettinen;pullo;synteettinen korkki;12.0;5.0;6;;;;70.0;vakiovalikoima;8033196721345
917087;Pasqua 11 Minutes Rosé 2022;Pasqua;0,75 l;18.99;25.19;;120;roseeviinit;Kuiva;;;Italia;Veneto;2022;IGT Rosé delle Venezie;;Syrah, Corvina, Carmenère, Trebbiano di Lugana, ;Kuiva, keskihapokas, kypsän aprikoosinen, kevyen metsämansikkainen, verigreippinen, yrttinen;pullo;lasitulppa;12.5;5.6;5;;;;70.0;vakiovalikoima;8007880120509
490947;Pasqua CB Chiaretto di Bardolino 2021;Pasqua;0,75 l;13.49;17.85;;120;roseeviinit;Kuiva;ympäristövastuullinen pakkaus;;Italia;Veneto;2021;DOC Bardolino;;Corvina, Molinara, Rondinella, ;Kuiva, hapokas, vadelmainen, metsämansikkainen, karpaloinen, sitruksinen, mineraalinen;pullo;metallinen kierrekapseli;12.0;5.9;6;;;;70.0;erikoiserä;8007880553109
943947;Rosa dei Masi 2021;Masi Agricola;0,75 l;16.99;22.52;;120;roseeviinit;Kuiva;;;Italia;Veneto;2021;IGT Rosato delle Venezie;;Refosco, ;Kuiva, hapokas, marjainen, sitruksinen;pullo;metallinen kierrekapseli;12.5;5.7;3;;;;70.0;tilausvalikoima;8002062006510
437644;Soprasasso Bardolino Chiaretto 2020;Barone Montalto;0,375 l;6.29;16.51;;120;roseeviinit;Kuiva;;;Italia;Veneto;2020;DOC Bardolino Chiaretto;;Corvina, Rondinella, Merlot, ;Kuiva, keskihapokas, sitruksinen, persikkainen, kypsän vadelmainen, kevyen yrttinen, hennon mantelinen;pullo;metallinen kierrekapseli;11.5;5.5;3;;;;70.0;vakiovalikoima;8055684022260
957731;Tommasi Chiaretto Granara Rose 2022;Tommasi Viticoltori;0,75 l;14.68;19.44;;120;roseeviinit;Kuiva;;;Italia;Veneto;2022;DOC Bardolino Chiaretto;;Corvina, Rondinella, Molinara, ;Kuiva, keskihapokas, hedelmäinen, kukkainen;pullo;metallinen kierrekapseli;12.0;5.6;6;;;;70.0;tilausvalikoima;8004645308103
956997;Zenato Rosé San Benedetto 2022;Zenato;0,75 l;13.99;18.52;;120;roseeviinit;Kuiva;;;Italia;Veneto;2022;IGT Trevenezie;;Rondinella, Cabernet Franc, Pinot Noir, ;Kuiva, hapokas, punaherukkainen, kirsikkainen, metsämansikkainen, kevyen sitruksinen, hennon yrttinen;pullo;metallinen kierrekapseli;12.5;5.2;4;;;;70.0;vakiovalikoima;8005631000490
929273;Baglietti No1 Organic Rosé;Baglietti;0,75 l;12.48;16.51;;120;roseeviinit;Kuiva;luomu;;Italia;;;;;Merlot, Cabernet Sauvignon, Raboso, ;Kuiva, hapokas, vadelmainen, sitruksinen, metsämarjainen, aprikoosinen;pullo;metallinen kierrekapseli;12.0;5.4;6;;;;70.0;vakiovalikoima;8003030878160
946973;Farmers Market Organic Rosé;Winepartners Nordic;0,75 l;9.98;13.17;;120;roseeviinit;Kuiva;;;Italia;;;;;Negroamaro, ;Kuiva, keskihapokas, vadelmainen, tumman karpaloinen, punamarjainen;pullo;metallinen kierrekapseli;13.5;5.7;7;;;;80.0;tilausvalikoima;7340118200194
902153;Fragranza d'Oro Rosé 2021;Terre Cevico;0,75 l;12.48;16.51;;120;roseeviinit;Kuiva;;;Italia;;2021;;;Negroamaro, Longanesi, ;Kuiva, keskihapokas, metsämansikkainen, sitruksinen, punamarjainen;pullo;synteettinen korkki;12.0;6.8;4;;;;70.0;tilausvalikoima;8011510025294
911146;Matervi Anonimo;Matervi;0,75 l;27.23;36.31;;120;roseeviinit;Kuiva;vegaaninen;;Italia;;;;Saattaa sisältää sakkaa;Merlot, Groppella, Pinot Vanderville, Groppello, ;Kuiva, hapokas, metsämansikkainen, kirsikkainen, vadelmainen;pullo;luonnonkorkki;12.5;4.7;0;;;;70.0;tilausvalikoima;6429810206978
912623;Perfectly Imperfect;Famiglia De Cerchio;0,75 l;18.99;25.32;;120;roseeviinit;Kuiva;;;Italia;;;Vino Rosato d’Italia;;Sangiovese, Nero di Troia, Nerello Mascalese, ;Kuiva, hapokas, vadelmainen, metsämansikkainen, sitruksinen;pullo;luonnonkorkki;12.0;5.1;4;;;;70.0;tilausvalikoima;8033355596005
955674;Ernst Triebaumer Rust Rosé 2021;Ernst Triebaumer;0,75 l;21.50;28.67;;120;roseeviinit;Kuiva;;;Itävalta;Burgenland;2021;Burgenland;;Blaufränkisch, ;Kuiva, erittäin hapokas, kirsikkainen, mansikkainen, mineraalinen;pullo;luonnonkorkki;12.0;8.1;1;;;;70.0;tilausvalikoima;9120081250024
422177;Kracher Zweigelt Rosé 2020;Gerhard Kracher;0,75 l;17.07;22.63;;120;roseeviinit;Kuiva;;;Itävalta;Burgenland;2020;Qualitätswein Burgenland;Saattaa sisältää sakkaa;Zweigelt, ;Kuiva, hapokas, punaherukkainen, karpaloinen, kirsikkainen, vadelmainen, yrttinen;pullo;metallinen kierrekapseli;12.0;5.2;2;;;;70.0;tilausvalikoima;9120017117209
911777;Meinklang Pet Nat;Michlits Werner;0,75 l;15.99;21.19;;120;roseeviinit;Kuiva;;;Itävalta;Burgenland;;Qualitätswein Burgenland;Saattaa sisältää sakkaa. Ei lisättyä sulfiittia;Blaufränkisch, Zweigelt, Blauburgunder, Sankt Laurent, ;Kuiva, hapokas, pirskahteleva, punamarjainen, kaneliomenainen, kevyen mineraalinen;pullo;kruunukorkki;11.0;4.5;;;;;60.0;vakiovalikoima;9120012745841
924672;Nehrer Purple Rain 2022;Nehrer;0,75 l;22.50;30.0;;120;roseeviinit;Puolikuiva;;;Itävalta;Burgenland;2022;;Sisältää sakkaa;Zweigelt, ;Puolikuiva, hapokas, karpaloinen, metsämarjainen, mineraalinen;pullo;metallinen kierrekapseli;12.0;6.3;17;;;;80.0;tilausvalikoima;9120013497121
936821;Nittnaus Let Me Love Pet Nat 2022;Nittnaus;0,75 l;27.50;36.67;;120;roseeviinit;Kuiva;;;Itävalta;Burgenland;2022;;Sisältää sakkaa;Blaufränkisch, ;Kuiva, hapokas, kirsikkainen, mansikkainen, pirskahteleva;pullo;kruunukorkki;11.5;6.8;5;;;;70.0;tilausvalikoima;9008303002777
923313;Schmelzer Big Nature Rosé 2022;Schmelzer;1 l;39.40;39.4;;120;roseeviinit;Kuiva;;;Itävalta;Burgenland;2022;;Sisältää sakkaa;Zweigelt, Cabernet Sauvignon, ;Kuiva, hapokas, karpaloinen, pirskahteleva, kirsikkainen;pullo;metallinen kierrekapseli;11.0;4.1;1;;;;60.0;tilausvalikoima;9120020440509
497987;Stift Klosterneuburg Rosé 2021;Stift Klosterneuburg;0,75 l;13.80;18.27;;120;roseeviinit;Kuiva;;;Itävalta;Burgenland;2021;Qualitätswein Burgenland;;Zweigelt, Blaufränkisch, ;Kuiva, hapokas, vadelmainen, mustikkainen, karhunvatukkainen, sitruksinen, kevyen yrttinen;pullo;metallinen kierrekapseli;12.5;5.5;2;;;;70.0;vakiovalikoima;9001530756208
946391;Etz Rosé 2019;Etz;0,75 l;16.80;22.4;;120;roseeviinit;Kuiva;ympäristövastuullinen pakkaus;;Itävalta;Niederösterreich;2019;Qualitätswein Niederösterreich;;Cabernet Sauvignon, Blaufränkisch, Zweigelt, ;Kuiva, keskihapokas, sitruksinen, herukkainen, kevyen mineraalinen, hennon mausteinen;pullo;metallinen kierrekapseli;12.5;5.8;3;;;;70.0;vakiovalikoima;9120081940123
422047;Josef & Philipp Bründlmayer Zweigelt Rosé 2022;Josef Bründlmayer;0,75 l;11.99;15.85;;120;roseeviinit;Kuiva;;;Itävalta;Niederösterreich;2022;Qualitätswein Niederösterreich;;Zweigelt, ;Kuiva, hapokas, sitruunainen, vadelmainen, kevyen punaherukkainen, mineraalinen;pullo;metallinen kierrekapseli;11.5;5.3;4;;;;70.0;vakiovalikoima;9009268000075
929434;Kein Name Zweigelt Rosé Trocken;Ferdinand Mayr Weine;0,75 l;11.49;15.19;;120;roseeviinit;Kuiva;ympäristövastuullinen pakkaus;;Itävalta;Niederösterreich;;QbA Niederösterreich;;Zweigelt, ;Kuiva, hapokas, metsämansikkainen, herukkainen, mineraalinen;pullo;metallinen kierrekapseli;12.0;5.6;5;;;;70.0;tilausvalikoima;9038500100303
926767;Leth Zweigelt Rosé 2022;Weingut Leth;0,75 l;14.49;19.19;;120;roseeviinit;Kuiva;luomu;;Itävalta;Niederösterreich;2022;Qualitätswein Niederösterreich;;Zweigelt, ;Kuiva, keskihapokas, punaherukkahilloinen, kevyen vadelmainen, aprikoosinen, yrttinen;pullo;metallinen kierrekapseli;12.0;5.4;6;;;;70.0;vakiovalikoima;9120008947037
932152;Loimer Cruz Rosé 2020;Weingut Loimer;0,75 l;12.98;17.31;;120;roseeviinit;Kuiva;luomu;;Itävalta;Niederösterreich;2020;Niederösterreich;;Zweigelt, Pinot Noir, ;Kuiva, keskihapokas, punamarjainen, vadelmainen, hedelmäinen;pullo;metallinen kierrekapseli;11.0;5.0;1;;;;60.0;tilausvalikoima;9120110090034
931356;Loimer Gluegglich Rosé;Weingut Loimer;0,75 l;19.99;26.65;;120;roseeviinit;Kuiva;;;Itävalta;Niederösterreich;;Niederösterreich;;Zweigelt, Pinot Noir, Sankt Laurent, ;Kuiva, hapokas, punamarjainen, vadelmainen, hedelmäinen;pullo;metallinen kierrekapseli;11.0;5.2;2;;;;60.0;tilausvalikoima;9120110090553
937375;Petra Unger Zweigelt Rosé 2022;Petra Unger;0,75 l;18.69;24.92;;120;roseeviinit;Kuiva;;;Itävalta;Niederösterreich;2022;Qualitätswein Niederösterreich;;Zweigelt, ;Kuiva, hapokas, metsämansikkainen, mineraalinen, hedelmäinen;pullo;metallinen kierrekapseli;12.0;6.6;3;;;;70.0;tilausvalikoima;9120043291331
912354;Pfaffl Rose Hasen 2022;Weingut R&A Pfaffl;0,75 l;15.48;20.51;;120;roseeviinit;Kuiva;ympäristövastuullinen pakkaus;;Itävalta;Niederösterreich;2022;Qualitätswein Niederösterreich;;Zweigelt, ;Kuiva, keskihapokas, mansikkainen, vadelmainen, mausteinen;pullo;metallinen kierrekapseli;13.0;6.0;6;;;;80.0;tilausvalikoima;9006332213300
906014;Pratsch Rosé 2022;Biohof Pratsch;0,75 l;15.98;21.31;;120;roseeviinit;Kuiva;;;Itävalta;Niederösterreich;2022;Niederösterreich;;Zweigelt, ;Kuiva, keskihapokas, mansikkainen, kirsikkainen, vadelmainen;pullo;metallinen kierrekapseli;11.5;6.0;5;;;;70.0;tilausvalikoima;0089832229575
959645;Rabl Zweigelt Rosé 2022;Rabl;0,75 l;13.99;18.52;;120;roseeviinit;Kuiva;kestävän kehityksen sertifiointi;;Itävalta;Niederösterreich;2022;Qualitätswein Niederösterreich;;Zweigelt, ;Kuiva, hapokas, metsämansikkainen, mineraalinen, kirsikkainen;pullo;metallinen kierrekapseli;12.0;5.8;1;;;;70.0;tilausvalikoima;9120018452019
436157;Stadlmann St Laurent Rosé  2021;Stadlmann;0,75 l;14.98;19.84;;120;roseeviinit;Kuiva;;;Itävalta;Niederösterreich;2021;Kabinettwein Niederösterreich;;Sankt Laurent, ;Kuiva, hapokas, sitruksinen, vadelmainen, kypsän punaherukkainen, mausteinen;pullo;metallinen kierrekapseli;12.0;5.4;1;;;;70.0;vakiovalikoima;9120051040297
956814;Steininger Cabernet Sauvignon Rosé 2022;Steininger;0,75 l;16.99;22.52;;120;roseeviinit;Kuiva;;;Itävalta;Niederösterreich;2022;;;Cabernet Sauvignon, ;Kuiva, hapokas, mineraalinen, punamarjainen, mansikkainen;pullo;metallinen kierrekapseli;12.5;6.4;6;;;;70.0;tilausvalikoima;9120110352354
450057;Hiden Schilcher Klassik Rosé 2019;Hiden;0,75 l;10.99;14.52;;120;roseeviinit;Kuiva;;;Itävalta;Steiermark;2019;DAC Weststeiermark;;Blauer Wildbacher, ;Kuiva, erittäin hapokas, kypsän punaherukkainen, vadelmainen, karviaismainen, kevyen tomaatinlehtinen;pullo;metallinen kierrekapseli;12.5;8.3;1;;;;70.0;vakiovalikoima;9120087480012
936398;Beck Pink 2022;Weingut Judith Beck;0,75 l;18.99;25.32;;120;roseeviinit;Kuiva;;;Itävalta;;2022;;Saattaa sisältää sakkaa;Zweigelt, Blaufränkisch, ;Kuiva, hapokas, metsämansikkainen, punamarjainen, yrttinen;pullo;metallinen kierrekapseli;11.0;6.1;;;;;60.0;tilausvalikoima;9120018186792
903561;Eschenhof Holzer Raw Rosè;Eschenhof Holzer;0,5 l;16.90;33.8;;120;roseeviinit;Kuiva;alkuviini;;Itävalta;;;;Sisältää sakkaa;Zweigelt, ;Kuiva, hapokas, kirsikkainen, pirskahteleva, punamarjainen;pullo;patenttikorkki;12.0;5.6;0;;;;70.0;tilausvalikoima;9120038120479
912473;Heinrich Naked Rosé 2020;Weingut Heinrich;0,75 l;19.99;26.65;;120;roseeviinit;Kuiva;;;Itävalta;;2020;;Saattaa sisältää sakkaa;Blaufränkisch, ;Kuiva, hapokas, hedelmäinen, kirsikkainen, kukkainen;pullo;metallinen kierrekapseli;11.0;7.3;1;;;;60.0;tilausvalikoima;9120104730359
910091;Koppitsch Rozsa 2022;Koppitsch;0,75 l;27.23;36.31;;120;roseeviinit;Kuiva;;;Itävalta;;2022;;Saattaa sisältää sakkaa;Zweigelt, Blaufränkisch, Sankt Laurent, Syrah, Pinot Noir, ;Kuiva, keskihapokas, mansikkainen, punaherukkainen, yrttinen;pullo;kruunukorkki;11.0;4.2;1;;;;60.0;tilausvalikoima;9120069511857
920668;Meinklang Prosa 2021;Michlits Werner;0,75 l;15.99;21.32;;120;roseeviinit;Puolikuiva;luomu;;Itävalta;;2021;;Saattaa sisältää sakkaa;Zweigelt, Blaufränkisch, Blauburgunder, ;Puolikuiva, hapokas, pirskahteleva, metsämansikkainen, vadelmainen, punaherukkainen;pullo;kruunukorkki;10.5;5.0;11;;;;60.0;vakiovalikoima;9120012740471
958893;Nittnaus Zorra 2021;Anita & Hans Nittnaus;0,75 l;24.99;33.32;;120;roseeviinit;Kuiva;;;Itävalta;;2021;;Sisältää sakkaa;Zweigelt, ;Kuiva, hapokas, mansikkainen, sitruksinen, yrttinen;pullo;luonnonkorkki;11.5;6.3;1;;;;70.0;tilausvalikoima;9008303001367
908223;Pittnauer Rosé König 2022;Weingut Pittnauer;0,75 l;19.05;25.4;;120;roseeviinit;Kuiva;;;Itävalta;;2022;;Saattaa sisältää sakkaa;Blaufränkisch, Sankt Laurent, Zweigelt, ;Kuiva, keskihapokas, mansikkainen, metsämarjainen, vadelmainen;pullo;metallinen kierrekapseli;11.5;5.6;1;;;;70.0;tilausvalikoima;9120011730596
959315;Weninger Rózsa Petsovits;Weingut Weninger;0,75 l;24.55;32.73;;120;roseeviinit;Kuiva;luomu;;Itävalta;;;;Saattaa sisältää sakkaa;Syrah, Pinot Noir, Zweigelt, ;Kuiva, hapokas, karpaloinen, kirsikkainen, metsämarjainen;pullo;luonnonkorkki;12.0;6.2;2;;;;70.0;tilausvalikoima;9120007506389
477677;Alpha Estate Rose Single Vineyard Hedgehog 2022;Alpha Estate;0,75 l;23.98;31.97;;120;roseeviinit;Kuiva;vegaaninen;;Kreikka;;2022;PDO Amyndeon;;Xynomavro, ;Kuiva, hapokas, vadelmainen, punaherukkainen, kevyen kirsikkainen, hennon yrttinen;pullo;luonnonkorkki;13.0;6.1;2;;;;70.0;vakiovalikoima;5205243322901
957756;Artemis Karamolegos Terra Nera Rosé 2022;Artemis Karamolegos Winery;0,75 l;23.98;31.97;;120;roseeviinit;Kuiva;ympäristövastuullinen pakkaus;;Kreikka;;2022;PGI Cyclades;;Mandilaria, Assyrtiko, ;Kuiva, hapokas, sitruksinen, punamarjainen, mineraalinen;pullo;metallinen kierrekapseli;13.0;5.9;;;;;70.0;tilausvalikoima;5200324900092
950546;Dourakis Monoceros Grenache Rouge Liatiko Rose 2022;Dourakis Andreas Winery;0,75 l;24.53;32.71;;120;roseeviinit;Kuiva;;;Kreikka;;2022;Kreeta;;Grenache Rouge, Liatiko, ;Kuiva, hapokas, mansikkainen, punamarjainen, kirsikkainen;pullo;metallinen kierrekapseli;13.5;6.3;0;;;;80.0;tilausvalikoima;5200100351049
950293;Dourakis Zelos Rose 2022;Dourakis Andreas Winery;0,75 l;25.39;33.85;;120;roseeviinit;Kuiva;;;Kreikka;;2022;PGI Chania;;Syrah, Grenache Rouge, ;Kuiva, hapokas, mansikkainen, punamarjainen, mausteinen;pullo;luonnonkorkki;13.0;6.3;0;;;;70.0;tilausvalikoima;5200100350837
930876;Klados Pink Blackbird 2021;Klados Winery;0,75 l;24.84;33.12;;120;roseeviinit;Kuiva;;;Kreikka;;2021;PGI Crete;;Kotsifali, ;Kuiva, hapokas, mansikkainen, punamarjainen, mineraalinen;pullo;luonnonkorkki;13.0;5.3;1;;;;70.0;tilausvalikoima;5200100350332
940004;Manousakis Nostos Pink 2021;Manousakis Winery;0,75 l;29.97;39.96;;120;roseeviinit;Kuiva;;;Kreikka;;2021;PGI Chania;;Syrah, Grenache, Romeiko, ;Kuiva, keskihapokas, mansikkainen, punamarjainen, kukkainen;pullo;luonnonkorkki;13.5;4.9;0;;;;80.0;tilausvalikoima;5200327508509
427437;Rose Feravino 2022;Osilovac;0,75 l;11.99;15.85;;120;roseeviinit;Puolikuiva;;;Kroatia;;2022;Slavonia;;Blaufränkisch, Zweigelt, ;Puolikuiva, hapokas, kirsikkainen, sitruksinen, vadelmainen, punaherukkainen, hennon persikkainen;pullo;metallinen kierrekapseli;12.5;6.0;9;;;;70.0;vakiovalikoima;3859892201197
407017;Château Ksara Sunset Rosé 2021;Château Ksara;0,75 l;15.90;21.07;;120;roseeviinit;Kuiva;;;Libanon;;2021;Bekaa Valley;;Cabernet Franc, Syrah, ;Kuiva, keskihapokas, vadelmainen, kirsikkainen, metsämansikkainen, kevyen mausteinen;pullo;luonnonkorkki;13.5;5.6;0;;;;80.0;vakiovalikoima;5281022320085
905571;Ixsir Altitudes Rose 2019;Wines of Lebanon;0,75 l;32.69;43.59;;120;roseeviinit;Kuiva;;;Libanon;;2019;;;Syrah, Caladoc, Cinsault, ;Kuiva, keskihapokas, kukkainen, hedelmäinen, sitruksinen;pullo;synteettinen korkki;14.0;6.8;2;;;;80.0;tilausvalikoima;5285002861285
914547;Ixsir Grande Réserve Rosé 2019;Wines of Lebanon;0,75 l;40.22;53.63;;120;roseeviinit;Kuiva;;;Libanon;;2019;;;Cinsault, Mourvèdre, Syrah, ;Kuiva, hapokas, kukkainen, vadelmainen;pullo;luonnonkorkki;14.0;6.2;2;;;;80.0;tilausvalikoima;5285002861315
954301;Latourba Solac Rosé 2019;Latourba;0,75 l;21.09;28.12;;120;roseeviinit;Kuiva;;;Libanon;;2019;Bekaa Valley;;Syrah, Sangiovese, ;Kuiva, hapokas, mansikkainen, kukkainen, kirsikkainen;pullo;synteettinen korkki;13.5;5.0;3;;;;80.0;tilausvalikoima;5283014111893
458677;Milestii Mici Univers Rosé 2021;Milestii Mici;0,75 l;15.94;21.25;;120;roseeviinit;Kuiva;;;Moldova;;2021;IGP Codru;Saattaa sisältää sakkaa;Cabernet Sauvignon, ;Kuiva, hapokas, runsaan vadelmainen, punaherukkainen, kirsikankukkainen, yrttinen;pullo;muovisuljin;14.5;7.5;0;;;;80.0;erikoiserä;4840049002049
922785;Monte dos Amigos Rosé 2020;Casa Relvas;0,75 l;9.98;13.17;;120;roseeviinit;Puolikuiva;;;Portugali;Alentejo;2020;Vinho Regional Alentejano;;Touriga Nacional, Syrah, Aragonez, ;Puolikuiva, keskihapokas, vadelmainen, kirsikkainen, metsämansikkainen;pullo;metallinen kierrekapseli;12.5;5.5;12;;;;80.0;tilausvalikoima;5600391233299
495394;Monte dos Amigos Rosé 2022;Casa Agricola Alexandre Relvas;0,375 l;5.99;15.71;;120;roseeviinit;Puolikuiva;vegaaninen;;Portugali;Alentejo;2022;Vinho Regional Alentejano;;Aragonez, ;Puolikuiva, keskihapokas, vadelmainen, kirsikkainen, metsämansikkainen, hennon kukkainen, kevyen mausteinen;pullo;metallinen kierrekapseli;12.5;4.5;10;;;;80.0;vakiovalikoima;5600391235088
499737;Redoma Rosé 2019;Niepoort Vinhos;0,75 l;19.99;26.52;;120;roseeviinit;Kuiva;;;Portugali;Douro;2019;DOC Douro;;Tinta Amarela, Touriga Franca, ;Kuiva, hapokas, villivadelmainen, karhunvatukkainen, kypsän karpaloinen, persikkainen, tamminen, runsas, kevyen paahteinen;pullo;luonnonkorkki;12.0;5.0;;;;;70.0;vakiovalikoima;5603977004061
437487;Tons de Duorum Rosé 2020;Duorum Vinhos;0,75 l;14.68;19.44;;120;roseeviinit;Kuiva;;;Portugali;Douro;2020;DOC Douro;;Tinta Roriz, Touriga Franca, Touriga Nacional, ;Kuiva, hapokas, punaherukkainen, kevyen karpaloinen, sitruksinen, vadelmainen, yrttinen, runsas;pullo;luonnonkorkki;12.0;6.8;0;;;;70.0;vakiovalikoima;5600224301317
940163;2u Duas Uvas Rose 2022;Quinta do Conde;0,75 l;8.68;11.44;;120;roseeviinit;Kuiva;;;Portugali;Lisboa;2022;Vinho Regional Lisboa;;Castelão, Touriga Nacional, ;Kuiva, keskihapokas, mansikkahilloinen, vadelmainen, kevyen sitruksinen;pullo;metallinen kierrekapseli;12.5;5.8;7;;;;70.0;vakiovalikoima;5600221678061
918166;Azueira AZ Rose 2018;Azueira;0,75 l;8.53;11.37;;120;roseeviinit;Puolikuiva;ympäristövastuullinen pakkaus;;Portugali;Lisboa;2018;Vinho Regional Lisboa;;;Puolikuiva, keskihapokas, punamarjainen, mansikkainen, vadelmainen;pullo;luonnonkorkki;12.0;4.2;7;;;;70.0;tilausvalikoima;5602501013074
957594;Azueira Além do Rio Rose 2018;Azueira;0,75 l;8.49;11.32;;120;roseeviinit;Puolimakea;ympäristövastuullinen pakkaus;;Portugali;Lisboa;2018;Vinho Regional Lisboa;Matala-alkoholinen viini (0,6-9,9%);Castelão, Aragonez, Caladoc, ;Puolimakea, hapokas, mansikkainen, pirskahteleva, vadelmainen;pullo;luonnonkorkki;9.5;6.3;13;;;;60.0;tilausvalikoima;5602501013180
957042;Aveleda Fonte Vinho Verde Rosé 2022;Aveleda;0,75 l;11.49;15.19;;120;roseeviinit;Kuiva;;;Portugali;Vinho Verde;2022;DOC Vinho Verde;;Touriga Nacional, Espadeiro, Azal Tinto, ;Kuiva, hapokas, punamarjainen, kukkainen, mineraalinen;pullo;metallinen kierrekapseli;11.0;5.5;4;;;;60.0;tilausvalikoima;5601096020498
421987;Azulejo Vinho Verde Rosé 2022;Casa de Vila Verde;0,75 l;11.49;15.19;;120;roseeviinit;Puolikuiva;;;Portugali;Vinho Verde;2022;DOC Vinho Verde;;Espadeiro, Touriga Nacional, Padeiro de Bastos, ;Puolikuiva, hapokas, vadelmainen, punaherukkainen, kirsikkainen, kevyen yrttinen;pullo;metallinen kierrekapseli;11.5;6.5;9;;;;70.0;vakiovalikoima;5604885099026
939102;Azulejo Vinho Verde Rosé 2022;Casa De Vila Verde-Sociedade Agricola;0,75 l;11.49;15.19;uutuus;120;roseeviinit;Puolikuiva;;;Portugali;Vinho Verde;2022;DOC Vinho Verde;;Espadeiro, Touriga Nacional, Padeiro de Bastos, ;Puolikuiva, hapokas, vadelmainen, kirsikkainen, yrttinen;pullo;metallinen kierrekapseli;11.5;6.8;11;;;;70.0;tilausvalikoima;5604885099026
946107;Casal Garcia Rose;Aveleda;0,75 l;10.78;14.24;;120;roseeviinit;Puolikuiva;ympäristövastuullinen pakkaus;;Portugali;Vinho Verde;;DOC Vinho Verde;Matala-alkoholinen viini (0,6-9,9%);Vinhão, Azal, Borraçal, ;Puolikuiva, hapokas, punaherukkainen, mansikkainen, kermaleivoksinen, pirskahteleva;pullo;metallinen kierrekapseli;9.5;6.6;10;;;;60.0;vakiovalikoima;5601096328303
935452;Casal Garcia Rosé;Aveleda;0,375 l;5.99;15.71;;120;roseeviinit;Puolikuiva;;;Portugali;Vinho Verde;;DOC Vinho Verde;Matala-alkoholinen viini (0,6-9,9%);Vinhão, Azal, Borraçal, ;Puolikuiva, hapokas, punaherukkainen, mansikkainen, pirskahteleva;pullo;metallinen kierrekapseli;9.5;6.3;13;;;;60.0;vakiovalikoima;5601096012288
944523;Destalo Vinho Verde Rosé;Destalo;0,75 l;12.50;16.67;;120;roseeviinit;Kuiva;ympäristövastuullinen pakkaus;;Portugali;Vinho Verde;;DOC Vinho Verde;;Espadeiro, Vinhão, ;Kuiva, keskihapokas, mansikkainen, kirsikkainen, pirskahteleva;pullo;metallinen kierrekapseli;10.5;5.8;6;;;;60.0;tilausvalikoima;5601954140337
